tag,step,wall_time,value
train/l1 loss,15520,1736356603.393,0.03210217505693436
train/l1 loss,15530,1736356603.946,0.04388764128088951
train/l1 loss,15540,1736356604.524,0.03261006623506546
train/l1 loss,15550,1736356605.087,0.026409268379211426
train/l1 loss,15560,1736356605.650,0.035515230149030685
train/l1 loss,15570,1736356606.210,0.02551514469087124
train/l1 loss,15580,1736356606.752,0.03654423728585243
train/l1 loss,15590,1736356607.312,0.032649047672748566
train/l1 loss,15600,1736356609.049,0.03183203190565109
train/l1 loss,15610,1736356611.047,0.028332166373729706
train/l1 loss,15620,1736356611.783,0.0316610150039196
train/l1 loss,15630,1736356612.386,0.040998172014951706
train/l1 loss,15640,1736356612.985,0.02852771058678627
train/l1 loss,15650,1736356613.582,0.02567186765372753
train/l1 loss,15660,1736356614.223,0.03629041090607643
train/l1 loss,15670,1736356614.827,0.030527448281645775
train/l1 loss,15680,1736356615.435,0.033125922083854675
train/l1 loss,15690,1736356616.039,0.025544194504618645
train/l1 loss,15700,1736356617.496,0.02947944588959217
train/l1 loss,15710,1736356618.088,0.03010241687297821
train/l1 loss,15720,1736356618.693,0.029576044529676437
train/l1 loss,15730,1736356619.305,0.03177860006690025
train/l1 loss,15740,1736356619.902,0.03212231770157814
train/l1 loss,15750,1736356620.506,0.038198765367269516
train/l1 loss,15760,1736356621.089,0.02713104896247387
train/l1 loss,15770,1736356621.686,0.029865078628063202
train/l1 loss,15780,1736356622.281,0.033561933785676956
train/l1 loss,15790,1736356622.884,0.030857495963573456
train/l1 loss,15800,1736356624.472,0.02972685731947422
train/l1 loss,15810,1736356626.439,0.031238995492458344
train/l1 loss,15820,1736356627.014,0.031799815595149994
train/l1 loss,15830,1736356628.400,0.028577465564012527
train/l1 loss,15840,1736356629.111,0.0357324481010437
train/l1 loss,15850,1736356629.697,0.025989700108766556
train/l1 loss,15860,1736356630.279,0.03458243981003761
train/l1 loss,15870,1736356630.855,0.02860882133245468
train/l1 loss,15880,1736356631.435,0.023755555972456932
train/l1 loss,15890,1736356632.010,0.029107501730322838
train/l1 loss,15900,1736356633.469,0.03267444297671318
train/l1 loss,15910,1736356634.051,0.0319654643535614
train/l1 loss,15920,1736356634.635,0.029723666608333588
train/l1 loss,15930,1736356635.231,0.03453600034117699
train/l1 loss,15940,1736356635.834,0.030095335096120834
train/l1 loss,15950,1736356636.430,0.02523193508386612
train/l1 loss,15960,1736356637.008,0.03346441686153412
train/l1 loss,15970,1736356637.593,0.03589995205402374
train/l1 loss,15980,1736356638.184,0.029013115912675858
train/l1 loss,15990,1736356638.766,0.02909965068101883
train/l1 loss,16000,1736356640.349,0.0316484309732914
train/l1 loss,16010,1736356645.527,0.04138192534446716
train/l1 loss,16020,1736356646.171,0.04132203757762909
train/l1 loss,16030,1736356646.816,0.038250867277383804
train/l1 loss,16040,1736356647.454,0.047121912240982056
train/l1 loss,16050,1736356648.078,0.03971737250685692
train/l1 loss,16060,1736356648.853,0.03737981989979744
train/l1 loss,16070,1736356649.515,0.03905009478330612
train/l1 loss,16080,1736356650.186,0.04023902863264084
train/l1 loss,16090,1736356650.830,0.031107280403375626
train/l1 loss,16100,1736356652.357,0.028609996661543846
train/l1 loss,16110,1736356652.987,0.03805012255907059
train/l1 loss,16120,1736356653.611,0.031839244067668915
train/l1 loss,16130,1736356654.226,0.03553394600749016
train/l1 loss,16140,1736356654.867,0.03142838180065155
train/l1 loss,16150,1736356655.506,0.033659785985946655
train/l1 loss,16160,1736356656.140,0.03510506451129913
train/l1 loss,16170,1736356656.786,0.03315745294094086
train/l1 loss,16180,1736356657.458,0.030097711831331253
train/l1 loss,16190,1736356658.126,0.03384760394692421
train/l1 loss,16200,1736356659.725,0.041390106081962585
train/l1 loss,16210,1736356661.819,0.02954009361565113
train/l1 loss,16220,1736356662.453,0.04176736995577812
train/l1 loss,16230,1736356663.114,0.03893451765179634
train/l1 loss,16240,1736356663.704,0.038472190499305725
train/l1 loss,16250,1736356664.311,0.038571249693632126
train/l1 loss,16260,1736356664.958,0.0288777407258749
train/l1 loss,16270,1736356665.576,0.03275427222251892
train/l1 loss,16280,1736356666.342,0.028808727860450745
train/l1 loss,16290,1736356666.941,0.02810695953667164
train/l1 loss,16300,1736356668.479,0.1064581647515297
train/l1 loss,16310,1736356670.556,0.034970059990882874
train/l1 loss,16320,1736356671.165,0.03523442894220352
train/l1 loss,16330,1736356671.790,0.03314225748181343
train/l1 loss,16340,1736356672.413,0.028613798320293427
train/l1 loss,16350,1736356673.039,0.027486983686685562
train/l1 loss,16360,1736356673.650,0.02718845009803772
train/l1 loss,16370,1736356674.249,0.04169212281703949
train/l1 loss,16380,1736356674.837,0.02842191979289055
train/l1 loss,16390,1736356675.435,0.025041069835424423
train/l1 loss,16400,1736356677.034,0.034001678228378296
train/l1 loss,16410,1736356679.096,0.03184707835316658
train/l1 loss,16420,1736356679.698,0.029335277155041695
train/l1 loss,16430,1736356680.320,0.026475612074136734
train/l1 loss,16440,1736356680.944,0.03411142900586128
train/l1 loss,16450,1736356681.557,0.034114256501197815
train/l1 loss,16460,1736356682.161,0.029404668137431145
train/l1 loss,16470,1736356682.772,0.03184294328093529
train/l1 loss,16480,1736356683.384,0.02607974223792553
train/l1 loss,16490,1736356684.005,0.030038367956876755
train/l1 loss,16500,1736356685.578,0.03535003960132599
train/l1 loss,16510,1736356686.187,0.03006020188331604
train/l1 loss,16520,1736356686.813,0.04252150282263756
train/l1 loss,16530,1736356687.442,0.03172486647963524
train/l1 loss,16540,1736356688.903,0.032683227211236954
train/l1 loss,16550,1736356689.513,0.033584438264369965
train/l1 loss,16560,1736356690.127,0.03138063848018646
train/l1 loss,16570,1736356690.742,0.03389553725719452
train/l1 loss,16580,1736356691.361,0.029683351516723633
train/l1 loss,16590,1736356691.966,0.03174930810928345
train/l1 loss,16600,1736356693.436,0.03151071071624756
train/l1 loss,16610,1736356695.434,0.02926412969827652
train/l1 loss,16620,1736356696.039,0.035140011459589005
train/l1 loss,16630,1736356696.635,0.04122156649827957
train/l1 loss,16640,1736356697.243,0.03389663249254227
train/l1 loss,16650,1736356697.845,0.03360336646437645
train/l1 loss,16660,1736356698.440,0.029516708105802536
train/l1 loss,16670,1736356699.053,0.028987620025873184
train/l1 loss,16680,1736356699.666,0.03698837757110596
train/l1 loss,16690,1736356700.272,0.029239635914564133
train/l1 loss,16700,1736356701.709,0.02935507707297802
train/l1 loss,16710,1736356702.306,0.028890429064631462
train/l1 loss,16720,1736356703.024,0.032140277326107025
train/l1 loss,16730,1736356703.623,0.03660949319601059
train/l1 loss,16740,1736356704.229,0.0315634086728096
train/l1 loss,16750,1736356704.830,0.0240929014980793
train/l1 loss,16760,1736356705.418,0.030950086191296577
train/l1 loss,16770,1736356706.016,0.027993613854050636
train/l1 loss,16780,1736356706.617,0.029395250603556633
train/l1 loss,16790,1736356707.232,0.026784207671880722
train/l1 loss,16800,1736356708.911,0.027347594499588013
train/l1 loss,16810,1736356710.928,0.03523121401667595
train/l1 loss,16820,1736356711.556,0.03265749663114548
train/l1 loss,16830,1736356712.168,0.030149301514029503
train/l1 loss,16840,1736356712.786,0.03041612170636654
train/l1 loss,16850,1736356713.372,0.0362011082470417
train/l1 loss,16860,1736356713.974,0.03555666655302048
train/l1 loss,16870,1736356714.597,0.03166434168815613
train/l1 loss,16880,1736356715.229,0.023349007591605186
train/l1 loss,16890,1736356715.862,0.035593535751104355
train/l1 loss,16900,1736356717.315,0.0390259213745594
train/l1 loss,16910,1736356717.917,0.11219209432601929
train/l1 loss,16920,1736356719.323,0.02807709388434887
train/l1 loss,16930,1736356719.933,0.03706848993897438
train/l1 loss,16940,1736356720.660,0.03609966114163399
train/l1 loss,16950,1736356721.265,0.03105681948363781
train/l1 loss,16960,1736356721.882,0.025891147553920746
train/l1 loss,16970,1736356722.479,0.029601406306028366
train/l1 loss,16980,1736356723.091,0.028149351477622986
train/l1 loss,16990,1736356723.697,0.037765540182590485
train/l1 loss,17000,1736356725.375,0.03681781142950058
train/l1 loss,17010,1736356729.507,0.030679259449243546
train/l1 loss,17020,1736356730.133,0.031113095581531525
train/l1 loss,17030,1736356730.719,0.032635316252708435
train/l1 loss,17040,1736356731.309,0.033683232963085175
train/l1 loss,17050,1736356731.879,0.03458723425865173
train/l1 loss,17060,1736356732.477,0.03544091060757637
train/l1 loss,17070,1736356733.074,0.02964787185192108
train/l1 loss,17080,1736356733.657,0.03523457050323486
train/l1 loss,17090,1736356734.235,0.03839854523539543
train/l1 loss,17100,1736356735.662,0.028421051800251007
train/l1 loss,17110,1736356736.239,0.025533625856041908
train/l1 loss,17120,1736356737.652,0.04473503679037094
train/l1 loss,17130,1736356738.246,0.03557634353637695
train/l1 loss,17140,1736356738.843,0.0343666709959507
train/l1 loss,17150,1736356739.453,0.030439959838986397
train/l1 loss,17160,1736356740.180,0.02455887198448181
train/l1 loss,17170,1736356740.781,0.03294270113110542
train/l1 loss,17180,1736356741.387,0.028013594448566437
train/l1 loss,17190,1736356741.972,0.03278843313455582
train/l1 loss,17200,1736356743.576,0.03262648731470108
train/l1 loss,17210,1736356745.526,0.048447828739881516
train/l1 loss,17220,1736356746.138,0.030741652473807335
train/l1 loss,17230,1736356746.761,0.03025411255657673
train/l1 loss,17240,1736356747.368,0.038046661764383316
train/l1 loss,17250,1736356747.972,0.032922253012657166
train/l1 loss,17260,1736356748.577,0.0288130771368742
train/l1 loss,17270,1736356749.182,0.028270971029996872
train/l1 loss,17280,1736356749.795,0.025628359988331795
train/l1 loss,17290,1736356750.399,0.03034878894686699
train/l1 loss,17300,1736356751.839,0.027020784094929695
train/l1 loss,17310,1736356752.456,0.03199433535337448
train/l1 loss,17320,1736356753.058,0.033226143568754196
train/l1 loss,17330,1736356753.656,0.02909153513610363
train/l1 loss,17340,1736356754.260,0.029192408546805382
train/l1 loss,17350,1736356754.879,0.030110960826277733
train/l1 loss,17360,1736356755.492,0.03407338261604309
train/l1 loss,17370,1736356756.088,0.03312966972589493
train/l1 loss,17380,1736356756.818,0.027740349993109703
train/l1 loss,17390,1736356757.418,0.03469892591238022
train/l1 loss,17400,1736356758.957,0.027973828837275505
train/l1 loss,17410,1736356760.980,0.02369902841746807
train/l1 loss,17420,1736356761.577,0.032635994255542755
train/l1 loss,17430,1736356762.176,0.03620610386133194
train/l1 loss,17440,1736356762.959,0.03228485956788063
train/l1 loss,17450,1736356763.579,0.03370565548539162
train/l1 loss,17460,1736356764.179,0.02835344709455967
train/l1 loss,17470,1736356764.786,0.032982952892780304
train/l1 loss,17480,1736356765.404,0.02633037604391575
train/l1 loss,17490,1736356766.005,0.03125222772359848
train/l1 loss,17500,1736356767.443,0.03368409723043442
train/l1 loss,17510,1736356768.059,0.03506460413336754
train/l1 loss,17520,1736356768.641,0.04450590908527374
train/l1 loss,17530,1736356770.030,0.03435029089450836
train/l1 loss,17540,1736356770.623,0.040781017392873764
train/l1 loss,17550,1736356771.215,0.03604497015476227
train/l1 loss,17560,1736356771.802,0.029012931510806084
train/l1 loss,17570,1736356772.373,0.04068269208073616
train/l1 loss,17580,1736356772.946,0.03342405706644058
train/l1 loss,17590,1736356773.530,0.02582470327615738
train/l1 loss,17600,1736356775.279,0.030892618000507355
train/l1 loss,17610,1736356777.240,0.03757566958665848
train/l1 loss,17620,1736356777.853,0.028620902448892593
train/l1 loss,17630,1736356778.454,0.039523135870695114
train/l1 loss,17640,1736356779.047,0.0266057588160038
train/l1 loss,17650,1736356779.650,0.03148789331316948
train/l1 loss,17660,1736356780.247,0.025236204266548157
train/l1 loss,17670,1736356780.856,0.033865977078676224
train/l1 loss,17680,1736356781.469,0.034163426607847214
train/l1 loss,17690,1736356782.061,0.03079002909362316
train/l1 loss,17700,1736356783.375,0.028033128008246422
train/l1 loss,17710,1736356783.954,0.03897986561059952
train/l1 loss,17720,1736356784.554,0.03160705417394638
train/l1 loss,17730,1736356785.145,0.03598317131400108
train/l1 loss,17740,1736356785.741,0.031198538839817047
train/l1 loss,17750,1736356786.337,0.033688366413116455
train/l1 loss,17760,1736356786.917,0.03881818428635597
train/l1 loss,17770,1736356787.512,0.042946089059114456
train/l1 loss,17780,1736356788.109,0.03961920365691185
train/l1 loss,17790,1736356788.719,0.03109569288790226
train/l1 loss,17800,1736356790.207,0.02779662422835827
train/l1 loss,17810,1736356792.134,0.029330532997846603
train/l1 loss,17820,1736356792.864,0.02628358080983162
train/l1 loss,17830,1736356793.458,0.030856605619192123
train/l1 loss,17840,1736356794.047,0.02454204112291336
train/l1 loss,17850,1736356794.619,0.031156327575445175
train/l1 loss,17860,1736356795.192,0.02768881805241108
train/l1 loss,17870,1736356796.617,0.026702871546149254
train/l1 loss,17880,1736356797.205,0.02710517682135105
train/l1 loss,17890,1736356797.801,0.03188563510775566
train/l1 loss,17900,1736356799.234,0.03011118248105049
train/l1 loss,17910,1736356799.843,0.036121875047683716
train/l1 loss,17920,1736356800.405,0.038395851850509644
train/l1 loss,17930,1736356800.996,0.028226852416992188
train/l1 loss,17940,1736356801.576,0.038323789834976196
train/l1 loss,17950,1736356802.141,0.04078520089387894
train/l1 loss,17960,1736356802.738,0.028976082801818848
train/l1 loss,17970,1736356803.320,0.03168214485049248
train/l1 loss,17980,1736356803.916,0.03562643378973007
train/l1 loss,17990,1736356805.293,0.030825993046164513
train/l1 loss,18000,1736356806.815,0.04106052964925766
train/l1 loss,18010,1736356812.428,0.025920802727341652
train/l1 loss,18020,1736356813.021,0.029123004525899887
train/l1 loss,18030,1736356813.592,0.03281090036034584
train/l1 loss,18040,1736356814.333,0.025960106402635574
train/l1 loss,18050,1736356814.926,0.025733813643455505
train/l1 loss,18060,1736356815.521,0.027697129175066948
train/l1 loss,18070,1736356816.112,0.03298184648156166
train/l1 loss,18080,1736356816.701,0.0259944386780262
train/l1 loss,18090,1736356817.318,0.030721386894583702
train/l1 loss,18100,1736356818.847,0.031193789094686508
train/l1 loss,18110,1736356819.435,0.0270756296813488
train/l1 loss,18120,1736356820.007,0.03075823374092579
train/l1 loss,18130,1736356820.594,0.0277081411331892
train/l1 loss,18140,1736356821.168,0.028669729828834534
train/l1 loss,18150,1736356821.752,0.030081920325756073
train/l1 loss,18160,1736356822.333,0.03227466344833374
train/l1 loss,18170,1736356822.925,0.032887402921915054
train/l1 loss,18180,1736356823.508,0.036196269094944
train/l1 loss,18190,1736356824.897,0.031475383788347244
train/l1 loss,18200,1736356826.357,0.03795389086008072
train/l1 loss,18210,1736356828.346,0.03761490061879158
train/l1 loss,18220,1736356828.952,0.027509208768606186
train/l1 loss,18230,1736356829.555,0.03685266897082329
train/l1 loss,18240,1736356830.153,0.03154588118195534
train/l1 loss,18250,1736356830.737,0.030780525878071785
train/l1 loss,18260,1736356831.474,0.02837592363357544
train/l1 loss,18270,1736356832.068,0.02906707115471363
train/l1 loss,18280,1736356832.687,0.03060849756002426
train/l1 loss,18290,1736356833.312,0.028735488653182983
train/l1 loss,18300,1736356834.750,0.025190001353621483
train/l1 loss,18310,1736356835.316,0.03075026161968708
train/l1 loss,18320,1736356835.891,0.026807859539985657
train/l1 loss,18330,1736356836.478,0.027513425797224045
train/l1 loss,18340,1736356837.066,0.028089100494980812
train/l1 loss,18350,1736356837.647,0.0271149855107069
train/l1 loss,18360,1736356838.239,0.03518069162964821
train/l1 loss,18370,1736356838.835,0.035452984273433685
train/l1 loss,18380,1736356839.427,0.03110475465655327
train/l1 loss,18390,1736356840.006,0.04027179256081581
train/l1 loss,18400,1736356842.206,0.034111931920051575
train/l1 loss,18410,1736356844.167,0.0338742621243
train/l1 loss,18420,1736356844.772,0.03332090377807617
train/l1 loss,18430,1736356845.360,0.04065202176570892
train/l1 loss,18440,1736356845.972,0.03074491024017334
train/l1 loss,18450,1736356846.563,0.033604566007852554
train/l1 loss,18460,1736356847.172,0.04363825172185898
train/l1 loss,18470,1736356847.767,0.034726519137620926
train/l1 loss,18480,1736356848.504,0.037585701793432236
train/l1 loss,18490,1736356849.088,0.02789805456995964
train/l1 loss,18500,1736356850.641,0.029075486585497856
train/l1 loss,18510,1736356851.259,0.0323062464594841
train/l1 loss,18520,1736356851.876,0.025237826630473137
train/l1 loss,18530,1736356852.456,0.0297554824501276
train/l1 loss,18540,1736356853.067,0.03579092398285866
train/l1 loss,18550,1736356853.669,0.028271622955799103
train/l1 loss,18560,1736356854.251,0.04477784037590027
train/l1 loss,18570,1736356854.861,0.03190074861049652
train/l1 loss,18580,1736356855.466,0.03655703738331795
train/l1 loss,18590,1736356856.054,0.035084228962659836
train/l1 loss,18600,1736356857.687,0.03315489739179611
train/l1 loss,18610,1736356859.664,0.026966046541929245
train/l1 loss,18620,1736356861.074,0.035370055586099625
train/l1 loss,18630,1736356861.651,0.030109448358416557
train/l1 loss,18640,1736356862.230,0.026157312095165253
train/l1 loss,18650,1736356862.807,0.027808913961052895
train/l1 loss,18660,1736356863.395,0.03214973583817482
train/l1 loss,18670,1736356863.964,0.03232696279883385
train/l1 loss,18680,1736356864.549,0.030044186860322952
train/l1 loss,18690,1736356865.114,0.030719133093953133
train/l1 loss,18700,1736356866.663,0.04245324805378914
train/l1 loss,18710,1736356867.252,0.03185241296887398
train/l1 loss,18720,1736356867.838,0.029954632744193077
train/l1 loss,18730,1736356868.431,0.02485485002398491
train/l1 loss,18740,1736356869.012,0.03093530796468258
train/l1 loss,18750,1736356869.584,0.02783852443099022
train/l1 loss,18760,1736356870.175,0.024626927450299263
train/l1 loss,18770,1736356870.762,0.02538825012743473
train/l1 loss,18780,1736356871.333,0.04375651851296425
train/l1 loss,18790,1736356871.908,0.037844542413949966
train/l1 loss,18800,1736356873.482,0.03181394934654236
train/l1 loss,18810,1736356875.453,0.02851148135960102
train/l1 loss,18820,1736356876.045,0.030344154685735703
train/l1 loss,18830,1736356876.609,0.034708015620708466
train/l1 loss,18840,1736356877.186,0.03547303378582001
train/l1 loss,18850,1736356877.787,0.0387265644967556
train/l1 loss,18860,1736356878.394,0.03760741278529167
train/l1 loss,18870,1736356878.972,0.03166808933019638
train/l1 loss,18880,1736356879.574,0.034060701727867126
train/l1 loss,18890,1736356880.183,0.028256505727767944
train/l1 loss,18900,1736356881.615,0.02224540151655674
train/l1 loss,18910,1736356882.227,0.02808217518031597
train/l1 loss,18920,1736356882.953,0.029237089678645134
train/l1 loss,18930,1736356883.530,0.030130965635180473
train/l1 loss,18940,1736356884.087,0.030192378908395767
train/l1 loss,18950,1736356884.662,0.02563048154115677
train/l1 loss,18960,1736356885.225,0.03434700146317482
train/l1 loss,18970,1736356885.820,0.03495163097977638
train/l1 loss,18980,1736356886.416,0.03262322396039963
train/l1 loss,18990,1736356886.986,0.02614717371761799
train/l1 loss,19000,1736356888.752,0.026856306940317154
train/l1 loss,19010,1736356895.075,0.025049682706594467
train/l1 loss,19020,1736356895.659,0.035964254289865494
train/l1 loss,19030,1736356896.257,0.03846224397420883
train/l1 loss,19040,1736356896.850,0.025260262191295624
train/l1 loss,19050,1736356897.490,0.03265963867306709
train/l1 loss,19060,1736356898.108,0.03390859439969063
train/l1 loss,19070,1736356898.706,0.029004083946347237
train/l1 loss,19080,1736356899.301,0.03670221194624901
train/l1 loss,19090,1736356899.893,0.034320853650569916
train/l1 loss,19100,1736356901.286,0.04007348045706749
train/l1 loss,19110,1736356901.866,0.02937275916337967
train/l1 loss,19120,1736356902.463,0.024050500243902206
train/l1 loss,19130,1736356903.057,0.04108764976263046
train/l1 loss,19140,1736356903.780,0.030408358201384544
train/l1 loss,19150,1736356904.381,0.03065817430615425
train/l1 loss,19160,1736356905.009,0.024230800569057465
train/l1 loss,19170,1736356905.610,0.031240258365869522
train/l1 loss,19180,1736356906.201,0.03078792802989483
train/l1 loss,19190,1736356906.839,0.027624083682894707
train/l1 loss,19200,1736356908.575,0.030889786779880524
train/l1 loss,19210,1736356910.525,0.027505503967404366
train/l1 loss,19220,1736356911.072,0.03788277879357338
train/l1 loss,19230,1736356911.629,0.024975400418043137
train/l1 loss,19240,1736356912.205,0.030605195090174675
train/l1 loss,19250,1736356912.789,0.0321175679564476
train/l1 loss,19260,1736356914.204,0.033805929124355316
train/l1 loss,19270,1736356914.820,0.023612728342413902
train/l1 loss,19280,1736356915.417,0.03334202617406845
train/l1 loss,19290,1736356915.991,0.03671029582619667
train/l1 loss,19300,1736356917.454,0.025659481063485146
train/l1 loss,19310,1736356918.031,0.02795841358602047
train/l1 loss,19320,1736356918.622,0.0306163989007473
train/l1 loss,19330,1736356919.244,0.03170084208250046
train/l1 loss,19340,1736356919.822,0.03286532685160637
train/l1 loss,19350,1736356920.404,0.03419700264930725
train/l1 loss,19360,1736356921.129,0.024875789880752563
train/l1 loss,19370,1736356921.699,0.027831217274069786
train/l1 loss,19380,1736356922.259,0.03163880109786987
train/l1 loss,19390,1736356922.833,0.03880247101187706
train/l1 loss,19400,1736356924.476,0.026593275368213654
train/l1 loss,19410,1736356927.260,0.024640994146466255
train/l1 loss,19420,1736356927.851,0.03980349004268646
train/l1 loss,19430,1736356928.443,0.03271544352173805
train/l1 loss,19440,1736356929.028,0.028315821662545204
train/l1 loss,19450,1736356929.648,0.03322884067893028
train/l1 loss,19460,1736356930.280,0.02923486940562725
train/l1 loss,19470,1736356930.892,0.027956923469901085
train/l1 loss,19480,1736356931.478,0.026245495304465294
train/l1 loss,19490,1736356932.090,0.024346724152565002
train/l1 loss,19500,1736356933.612,0.03816037252545357
train/l1 loss,19510,1736356934.227,0.02627496048808098
train/l1 loss,19520,1736356934.850,0.03578810393810272
train/l1 loss,19530,1736356935.485,0.029654379934072495
train/l1 loss,19540,1736356936.084,0.03669409081339836
train/l1 loss,19550,1736356936.669,0.028829507529735565
train/l1 loss,19560,1736356937.265,0.03936437889933586
train/l1 loss,19570,1736356938.604,0.03344207629561424
train/l1 loss,19580,1736356939.307,0.025896793231368065
train/l1 loss,19590,1736356939.892,0.029559584334492683
train/l1 loss,19600,1736356941.547,0.029771434143185616
train/l1 loss,19610,1736356943.560,0.03647837042808533
train/l1 loss,19620,1736356944.127,0.02696487493813038
train/l1 loss,19630,1736356944.726,0.030666997656226158
train/l1 loss,19640,1736356945.329,0.02469111979007721
train/l1 loss,19650,1736356945.938,0.03461267799139023
train/l1 loss,19660,1736356946.524,0.026435157284140587
train/l1 loss,19670,1736356947.130,0.024459272623062134
train/l1 loss,19680,1736356948.529,0.023464515805244446
train/l1 loss,19690,1736356949.147,0.027423584833741188
train/l1 loss,19700,1736356950.653,0.027649231255054474
train/l1 loss,19710,1736356951.286,0.03365851193666458
train/l1 loss,19720,1736356951.880,0.032711636275053024
train/l1 loss,19730,1736356952.477,0.027795040979981422
train/l1 loss,19740,1736356953.135,0.029900193214416504
train/l1 loss,19750,1736356953.743,0.03181035816669464
train/l1 loss,19760,1736356954.338,0.0307606253772974
train/l1 loss,19770,1736356954.936,0.026788046583533287
train/l1 loss,19780,1736356955.514,0.03533817455172539
train/l1 loss,19790,1736356956.090,0.0314694307744503
train/l1 loss,19800,1736356957.925,0.034620385617017746
train/l1 loss,19810,1736356959.970,0.024085737764835358
train/l1 loss,19820,1736356960.575,0.03754964843392372
train/l1 loss,19830,1736356961.158,0.029300866648554802
train/l1 loss,19840,1736356961.764,0.030850544571876526
train/l1 loss,19850,1736356962.378,0.03045622818171978
train/l1 loss,19860,1736356962.967,0.020927617326378822
train/l1 loss,19870,1736356963.596,0.032684966921806335
train/l1 loss,19880,1736356964.230,0.03399088606238365
train/l1 loss,19890,1736356964.805,0.022439733147621155
train/l1 loss,19900,1736356966.226,0.02531697042286396
train/l1 loss,19910,1736356966.829,0.10474016517400742
train/l1 loss,19920,1736356968.276,0.026165781542658806
train/l1 loss,19930,1736356968.912,0.029066769406199455
train/l1 loss,19940,1736356969.502,0.02798696607351303
train/l1 loss,19950,1736356970.075,0.033515769988298416
train/l1 loss,19960,1736356970.680,0.04294117912650108
train/l1 loss,19970,1736356971.275,0.02549736015498638
train/l1 loss,19980,1736356971.865,0.02761591225862503
train/l1 loss,19990,1736356972.473,0.030257418751716614
train/l1 loss,20000,1736356974.163,0.02658018283545971
train/l1 loss,20010,1736356978.210,0.04818778112530708
train/l1 loss,20020,1736356979.709,0.040252454578876495
train/l1 loss,20030,1736356980.306,0.041643187403678894
train/l1 loss,20040,1736356980.919,0.028383132070302963
train/l1 loss,20050,1736356981.520,0.035593051463365555
train/l1 loss,20060,1736356982.107,0.03533824160695076
train/l1 loss,20070,1736356982.707,0.030211908742785454
train/l1 loss,20080,1736356983.305,0.030705755576491356
train/l1 loss,20090,1736356983.901,0.03539472445845604
train/l1 loss,20100,1736356985.399,0.0360315665602684
train/l1 loss,20110,1736356985.999,0.034052859991788864
train/l1 loss,20120,1736356986.587,0.03289048373699188
train/l1 loss,20130,1736356987.183,0.029545286670327187
train/l1 loss,20140,1736356987.789,0.03652235493063927
train/l1 loss,20150,1736356988.389,0.03606624901294708
train/l1 loss,20160,1736356988.985,0.037628110498189926
train/l1 loss,20170,1736356989.593,0.04031459242105484
train/l1 loss,20180,1736356990.207,0.03457110375165939
train/l1 loss,20190,1736356991.629,0.03336330130696297
train/l1 loss,20200,1736356993.202,0.02773263119161129
train/l1 loss,20210,1736356995.226,0.03563512861728668
train/l1 loss,20220,1736356995.856,0.037767499685287476
train/l1 loss,20230,1736356996.474,0.04405537247657776
train/l1 loss,20240,1736356997.231,0.029663879424333572
train/l1 loss,20250,1736356997.862,0.03189394995570183
train/l1 loss,20260,1736356998.493,0.036330170929431915
train/l1 loss,20270,1736356999.116,0.03297455608844757
train/l1 loss,20280,1736356999.742,0.038647834211587906
train/l1 loss,20290,1736357000.364,0.03202978894114494
train/l1 loss,20300,1736357001.939,0.03647930920124054
train/l1 loss,20310,1736357002.587,0.03181271255016327
train/l1 loss,20320,1736357003.236,0.10447150468826294
train/l1 loss,20330,1736357004.680,0.030474592000246048
train/l1 loss,20340,1736357005.304,0.03641817718744278
train/l1 loss,20350,1736357005.925,0.028789710253477097
train/l1 loss,20360,1736357006.539,0.031152848154306412
train/l1 loss,20370,1736357007.153,0.031029514968395233
train/l1 loss,20380,1736357007.772,0.03073413111269474
train/l1 loss,20390,1736357008.375,0.030055250972509384
train/l1 loss,20400,1736357009.978,0.03265263885259628
train/l1 loss,20410,1736357011.986,0.03312867134809494
train/l1 loss,20420,1736357012.606,0.024350697174668312
train/l1 loss,20430,1736357013.295,0.04041300714015961
train/l1 loss,20440,1736357013.951,0.040104515850543976
train/l1 loss,20450,1736357014.589,0.02853998728096485
train/l1 loss,20460,1736357015.371,0.03032565303146839
train/l1 loss,20470,1736357016.019,0.025904297828674316
train/l1 loss,20480,1736357016.656,0.02493884228169918
train/l1 loss,20490,1736357017.293,0.02992032654583454
train/l1 loss,20500,1736357018.747,0.031571611762046814
train/l1 loss,20510,1736357019.364,0.02644459530711174
train/l1 loss,20520,1736357019.979,0.03445867449045181
train/l1 loss,20530,1736357020.622,0.030618691816926003
train/l1 loss,20540,1736357021.236,0.10508972406387329
train/l1 loss,20550,1736357022.664,0.03206046298146248
train/l1 loss,20560,1736357023.275,0.02461537905037403
train/l1 loss,20570,1736357023.894,0.0365808941423893
train/l1 loss,20580,1736357024.527,0.03182738274335861
train/l1 loss,20590,1736357025.142,0.03552616760134697
train/l1 loss,20600,1736357026.770,0.026573024690151215
train/l1 loss,20610,1736357028.811,0.033777642995119095
train/l1 loss,20620,1736357029.464,0.033564940094947815
train/l1 loss,20630,1736357030.076,0.03741100803017616
train/l1 loss,20640,1736357030.690,0.031153041869401932
train/l1 loss,20650,1736357031.331,0.03321830555796623
train/l1 loss,20660,1736357031.978,0.032813943922519684
train/l1 loss,20670,1736357032.592,0.025455612689256668
train/l1 loss,20680,1736357033.347,0.027755383402109146
train/l1 loss,20690,1736357033.965,0.036340631544589996
